EXPENSE_YEAR,EXPENSE_MONTH,ORGANIZATION_CODE,EXPENSE_TYPE_CODE,EXPENSE_PLAN_TOTAL
2019,9,6740,17,400.00
2019,9,6750,17,300.00
2019,9,6760,17,300.00
2019,9,7700,17,1000.00
2019,9,7710,17,1000.00
2019,9,7730,17,100.00
2019,9,7740,17,400.00
2019,9,8710,17,300.00
2019,9,8720,17,200.00
2019,9,8740,17,300.00
2019,9,8760,17,300.00
2019,9,8810,17,300.00
2019,9,8820,17,200.00
2019,10,006,17,200.00
2019,10,009,17,200.00
2019,10,014,17,200.00
2019,10,015,17,200.00
2019,10,019,17,200.00
2019,10,029,17,200.00
2017,10,033,4,400.00
2017,10,034,4,400.00
2017,10,035,4,1000.00
2017,10,036,4,1000.00
2017,10,039,4,1000.00
2017,10,040,4,3000.00
2017,10,1710,4,100.00
2017,10,1720,4,1000.00
2017,10,1730,4,500.00
2017,10,1740,4,2000.00
2017,10,1750,4,1000.00
2017,10,1760,4,4000.00
2017,10,1810,4,2000.00
2017,10,1820,4,2000.00
2017,10,4700,4,1000.00
2017,10,4720,4,2000.00
2017,10,4730,4,1000.00
2017,10,4740,4,2000.00
2017,10,4760,4,1000.00
2017,10,4800,4,300.00
2017,10,4810,4,1000.00
2017,10,4820,4,200.00
2017,10,5700,4,2000.00
2017,10,5710,4,1000.00
2017,10,5720,4,1000.00
2017,10,5740,4,2000.00
2017,10,5760,4,4000.00
2017,10,5800,4,1000.00
2017,10,5810,4,200.00
2017,10,5820,4,300.00
2017,10,6720,4,1000.00
2017,10,6740,4,5000.00
2017,10,6750,4,1000.00
2017,10,6760,4,4000.00
2017,10,6800,4,4000.00
2017,10,6810,4,300.00
2017,10,6820,4,2000.00
2017,10,7710,4,200.00
2017,10,7720,4,1000.00
2017,10,7730,4,1000.00
2017,10,7740,4,3000.00
2017,10,7750,4,300.00
2017,10,7760,4,1000.00
2017,10,7800,4,1000.00
2017,10,7810,4,1000.00
2017,10,7820,4,400.00
2017,10,8700,4,1000.00
2017,10,8710,4,1000.00
2017,10,8720,4,400.00
2017,10,8730,4,3000.00
2017,10,8740,4,2000.00
2017,10,8750,4,400.00
2017,10,8760,4,1000.00
2017,10,8810,4,1000.00
2017,10,8820,4,1000.00
2017,11,006,4,400.00
2017,11,007,4,2000.00
2017,11,009,4,1000.00
2017,11,014,4,1000.00
2017,11,017,4,1000.00
2017,11,018,4,1000.00
2017,11,019,4,500.00
2017,11,020,4,500.00
2017,11,023,4,2000.00
2017,11,026,4,400.00
2017,11,029,4,400.00
2017,11,030,4,2000.00
2017,11,032,4,1000.00
2017,11,033,4,1000.00
2017,11,034,4,200.00
2017,11,035,4,200.00
2017,11,036,4,1000.00
2017,11,039,4,1000.00
2017,11,040,4,8000.00
2017,11,1700,4,1000.00
2017,11,1710,4,300.00
2017,11,1730,4,200.00
2017,11,1740,4,3000.00
2017,11,1750,4,400.00
2017,11,1760,4,500.00
2017,11,1800,4,1000.00
2017,11,1810,4,2000.00
2017,11,1820,4,200.00
2017,11,4710,4,300.00
2017,11,4720,4,1000.00
2017,11,4730,4,1000.00
2017,11,4740,4,3000.00
2017,11,4750,4,1000.00
2017,11,4800,4,3000.00
2017,11,4810,4,2000.00
2017,11,4820,4,200.00
2017,11,5700,4,1000.00
2017,11,5720,4,1000.00
2017,11,5730,4,2000.00
2017,11,5740,4,2000.00
2017,11,5750,4,2000.00
2017,11,5760,4,1000.00
2017,11,5810,4,1000.00
2017,11,5820,4,1000.00
2017,11,6730,4,1000.00
2017,11,6740,4,400.00
2017,11,6760,4,300.00
2017,11,6810,4,1000.00
2017,11,6820,4,1000.00
2017,11,7700,4,1000.00
2017,11,7710,4,1000.00
2017,11,7720,4,200.00
2017,11,7730,4,2000.00
2017,11,7740,4,2000.00
2017,11,7750,4,2000.00
2017,11,7760,4,1000.00
2017,11,7810,4,1000.00
2017,11,7820,4,1000.00
2017,11,8700,4,3000.00
2017,11,8710,4,400.00
2020,6,036,23,4000.00
2020,6,037,23,5000.00
2020,6,038,23,3000.00
2020,6,039,23,4000.00
2020,6,040,23,30000.00
2020,6,1700,23,9000.00
2020,6,1710,23,2000.00
2020,6,1720,23,4000.00
2020,6,1730,23,4000.00
2020,6,1740,23,20000.00
2020,6,1750,23,4000.00
2020,6,1760,23,6000.00
2020,6,1800,23,7000.00
2020,6,1810,23,12000.00
2020,6,1820,23,8000.00
2020,6,4700,23,3000.00
2020,6,4710,23,2000.00
2020,6,4720,23,4000.00
2020,6,4730,23,3000.00
2020,6,4740,23,11000.00
2020,6,4750,23,4000.00
2020,6,4760,23,5000.00
2020,6,4800,23,6000.00
2020,6,4810,23,7000.00
2020,6,4820,23,5000.00
2020,6,5700,23,3000.00
2020,6,5710,23,3000.00
2020,6,5720,23,4000.00
2020,6,5730,23,3000.00
2020,6,5740,23,11000.00
2020,6,5750,23,4000.00
2020,6,5760,23,5000.00
2020,6,5800,23,5000.00
2020,6,5810,23,3000.00
2020,6,5820,23,5000.00
2020,6,6700,23,4000.00
2020,6,6710,23,2000.00
2020,6,6720,23,4000.00
2020,6,6730,23,4000.00
2020,6,6740,23,20000.00
2020,6,6750,23,4000.00
2020,6,6760,23,7000.00
2020,6,6800,23,7000.00
2020,6,6810,23,6000.00
2020,6,6820,23,4000.00
2020,6,7700,23,3000.00
2020,6,7710,23,3000.00
2020,6,7720,23,5000.00
2020,6,7730,23,4000.00
2020,6,7740,23,12000.00
2020,6,7750,23,4000.00
2020,6,7760,23,5000.00
2020,6,7800,23,3000.00
2020,6,7810,23,4000.00
2020,6,7820,23,3000.00
2020,6,8700,23,3000.00
2020,6,8710,23,4000.00
2020,6,8720,23,5000.00
2020,6,8730,23,4000.00
2020,6,8740,23,20000.00
2020,6,8750,23,5000.00
2020,6,8760,23,6000.00
2020,6,8800,23,3000.00
2020,6,8810,23,5000.00
2020,6,8820,23,6000.00
2020,7,006,23,3000.00
2020,7,007,23,5000.00
2020,7,009,23,5000.00
2020,7,013,23,4000.00
2020,7,014,23,4000.00
2020,7,015,23,5000.00
2020,7,017,23,5000.00
2020,7,018,23,4000.00
2020,7,019,23,6000.00
2020,7,020,23,5000.00
2020,7,021,23,6000.00
2020,7,022,23,3000.00
2020,7,023,23,3000.00
2020,7,024,23,5000.00
2020,7,025,23,4000.00
2020,7,026,23,4000.00
2020,7,028,23,5000.00
2020,7,029,23,5000.00
2020,7,030,23,4000.00
2020,7,031,23,6000.00
2020,7,032,23,6000.00
2020,7,033,23,5000.00
2020,7,034,23,7000.00
2020,7,035,23,5000.00
2020,7,036,23,4000.00
2020,7,037,23,4000.00
2020,7,038,23,3000.00
2020,7,039,23,3000.00
2020,7,040,23,40000.00
2020,7,1700,23,8000.00
2020,7,1710,23,1000.00
2020,7,1720,23,3000.00
2020,7,1730,23,3000.00
2020,7,1740,23,13000.00
2020,7,1750,23,3000.00
2020,7,1760,23,6000.00
2020,7,1800,23,5000.00
2020,7,1810,23,8000.00
2020,7,1820,23,5000.00
2020,7,4700,23,2000.00
2020,7,4710,23,1000.00
2020,7,4720,23,3000.00
2020,7,4730,23,2000.00
2020,7,4740,23,8000.00
2020,7,4750,23,3000.00
2020,7,4760,23,4000.00
2020,7,4800,23,4000.00
2020,7,4810,23,5000.00
2020,7,4820,23,3000.00
2020,7,5700,23,2000.00
2020,7,5710,23,2000.00
2020,7,5720,23,3000.00
2017,8,5750,17,200.00
2017,8,5810,17,100.00
2017,8,6740,17,1000.00
2017,8,6820,17,1000.00
2017,8,7720,17,200.00
2017,8,7740,17,100.00
2017,8,7750,17,300.00
2017,8,7810,17,300.00
2017,8,8740,17,200.00
2017,8,8750,17,200.00
2017,8,8820,17,1000.00
2017,9,009,17,200.00
2017,9,019,17,1000.00
2017,9,022,17,200.00
2017,9,024,17,200.00
2017,9,026,17,400.00
2017,9,036,17,200.00
2017,9,040,17,200.00
2017,9,1740,17,100.00
2017,9,1800,17,400.00
2017,9,1820,17,1000.00
2017,9,4740,17,300.00
2017,9,4750,17,1000.00
2017,9,4760,17,500.00
2017,9,5710,17,100.00
2017,9,5720,17,1000.00
2017,9,5800,17,300.00
2017,9,6740,17,1000.00
2017,9,6750,17,300.00
2017,9,6760,17,300.00
2017,9,7710,17,1000.00
2017,9,7730,17,100.00
2017,9,7740,17,400.00
2017,9,8710,17,100.00
2017,9,8720,17,200.00
2017,9,8740,17,300.00
2017,9,8810,17,300.00
2017,9,8820,17,200.00
2017,10,006,17,200.00
2017,10,009,17,200.00
2017,10,014,17,500.00
2017,10,019,17,200.00
2017,10,029,17,200.00
2017,10,032,17,200.00
2017,10,035,17,300.00
2017,10,040,17,1000.00
2017,10,1710,17,100.00
2017,10,1730,17,200.00
2017,10,1740,17,100.00
2017,10,1810,17,1000.00
2017,10,4710,17,100.00
2017,10,4730,17,200.00
2017,10,4740,17,500.00
2017,10,4800,17,300.00
2017,10,4820,17,300.00
2017,10,5720,17,200.00
2017,10,5740,17,1000.00
2017,10,5800,17,400.00
2017,10,6740,17,1000.00
2017,10,6750,17,1000.00
2017,10,6800,17,400.00
2017,10,6820,17,1000.00
2017,10,7740,17,1000.00
2017,10,7750,17,500.00
2017,10,7760,17,300.00
2017,10,7810,17,100.00
2017,10,8720,17,1000.00
2017,10,8740,17,1000.00
2017,10,8750,17,300.00
2017,10,8800,17,300.00
2017,11,006,17,200.00
2017,11,017,17,200.00
2017,11,020,17,200.00
2017,11,029,17,200.00
2017,11,030,17,200.00
2017,11,033,17,200.00
2017,11,034,17,200.00
2017,11,040,17,400.00
2017,11,1740,17,1000.00
2017,11,1750,17,1000.00
2017,11,1800,17,1000.00
2017,11,4740,17,200.00
2017,11,4800,17,300.00
2017,11,5740,17,1000.00
2017,11,5760,17,1000.00
2017,11,5800,17,1000.00
2017,11,6730,17,300.00
2017,11,6800,17,400.00
2017,11,7710,17,200.00
2017,11,7740,17,100.00
2017,11,8720,17,300.00
2017,12,007,17,400.00
2017,12,009,17,200.00
2017,12,014,17,200.00
2017,12,015,17,200.00
2017,12,023,17,200.00
2017,12,029,17,200.00
2017,12,035,17,200.00
2017,12,039,17,400.00
2017,12,040,17,400.00
2017,12,1710,17,100.00
2017,12,1720,17,1000.00
2017,12,1740,17,1000.00
2017,12,1810,17,100.00
2017,12,1820,17,200.00
2017,12,4700,17,200.00
2017,12,4740,17,1000.00
2017,12,4760,17,100.00
2017,12,4800,17,300.00
2017,12,4810,17,100.00
2017,12,4820,17,400.00
2017,12,5700,17,200.00
2017,12,5740,17,1000.00
2017,12,5760,17,300.00
2017,12,6700,17,1000.00
2017,12,6740,17,400.00
2017,12,8730,17,200.00
2020,7,1810,21,6000.00
2020,7,1820,21,4000.00
2020,7,4700,21,2000.00
2020,7,4710,21,1000.00
2020,7,4720,21,2000.00
2020,7,4730,21,2000.00
2020,7,4740,21,6000.00
2020,7,4750,21,2000.00
2020,7,4760,21,3000.00
2020,7,4800,21,3000.00
2020,7,4810,21,3000.00
2020,7,4820,21,2000.00
2020,7,5700,21,2000.00
2020,7,5710,21,1000.00
2020,7,5720,21,2000.00
2020,7,5730,21,2000.00
2020,7,5740,21,6000.00
2020,7,5750,21,2000.00
2020,7,5760,21,3000.00
2020,7,5800,21,2000.00
2020,7,5810,21,2000.00
2020,7,5820,21,2000.00
2020,7,6700,21,2000.00
2020,7,6710,21,1000.00
2020,7,6720,21,2000.00
2020,7,6730,21,2000.00
2020,7,6740,21,9000.00
2020,7,6750,21,2000.00
2020,7,6760,21,3000.00
2020,7,6800,21,3000.00
2020,7,6810,21,2000.00
2020,7,6820,21,2000.00
2020,7,7700,21,2000.00
2020,7,7710,21,1000.00
2020,7,7720,21,3000.00
2020,7,7730,21,2000.00
2020,7,7740,21,6000.00
2020,7,7750,21,2000.00
2020,7,7760,21,3000.00
2020,7,7800,21,2000.00
2020,7,7810,21,2000.00
2020,7,7820,21,2000.00
2020,7,8700,21,2000.00
2020,7,8710,21,2000.00
2020,7,8720,21,3000.00
2020,7,8730,21,2000.00
2020,7,8740,21,9000.00
2020,7,8750,21,3000.00
2020,7,8760,21,3000.00
2020,7,8800,21,2000.00
2020,7,8810,21,2000.00
2020,7,8820,21,3000.00
2016,1,006,23,1000.00
2016,1,007,23,1000.00
2016,1,009,23,2000.00
2016,1,013,23,1000.00
2016,1,014,23,1000.00
2016,1,015,23,1000.00
2016,1,017,23,1000.00
2016,1,018,23,2000.00
2016,1,019,23,2000.00
2016,1,020,23,1000.00
2016,1,021,23,2000.00
2016,1,022,23,1000.00
2016,1,023,23,2000.00
2016,1,025,23,1000.00
2016,1,026,23,1000.00
2016,1,029,23,2000.00
2016,1,030,23,1000.00
2016,1,031,23,1000.00
2016,1,032,23,2000.00
2016,1,033,23,1000.00
2016,1,034,23,2000.00
2016,1,035,23,1000.00
2016,1,036,23,2000.00
2016,1,039,23,1000.00
2016,1,040,23,4000.00
2016,1,1700,23,7000.00
2016,1,1710,23,1000.00
2016,1,1720,23,2000.00
2016,1,1730,23,2000.00
2016,1,1740,23,9000.00
2016,1,1750,23,2000.00
2016,1,1760,23,3000.00
2016,1,1800,23,4000.00
2016,1,1810,23,6000.00
2016,1,1820,23,4000.00
2016,1,4700,23,2000.00
2016,1,4710,23,400.00
2016,1,4720,23,1000.00
2016,1,4730,23,2000.00
2016,1,4740,23,3000.00
2016,1,4750,23,2000.00
2016,1,4760,23,1000.00
2016,1,4800,23,2000.00
2016,1,4810,23,1000.00
2016,1,4820,23,1000.00
2016,1,5700,23,2000.00
2016,1,5710,23,1000.00
2016,1,5720,23,2000.00
2016,1,5730,23,2000.00
2016,1,5740,23,3000.00
2016,1,5750,23,2000.00
2016,1,5760,23,2000.00
2016,1,5800,23,3000.00
2016,1,5810,23,1000.00
2016,1,5820,23,1000.00
2016,1,6700,23,2000.00
2016,1,6720,23,2000.00
2016,1,6730,23,1000.00
2016,1,6740,23,6000.00
2016,1,6750,23,2000.00
2016,1,6760,23,3000.00
2016,1,6800,23,4000.00
2016,1,6820,23,1000.00
2016,1,7700,23,2000.00
2016,1,7710,23,1000.00
2016,1,7720,23,3000.00
2016,1,7730,23,2000.00
2016,1,7740,23,4000.00
2016,1,7750,23,2000.00
2016,1,7760,23,2000.00
2016,1,7800,23,2000.00
2016,1,7810,23,1000.00
2016,1,7820,23,1000.00
2016,1,8700,23,2000.00
2016,1,8710,23,1000.00
2016,1,8720,23,3000.00
2016,1,8730,23,2000.00
2016,1,8740,23,6000.00
2016,1,8750,23,2000.00
2016,1,8760,23,2000.00
2016,1,8800,23,2000.00
2016,1,8810,23,1000.00
2016,1,8820,23,2000.00
2016,2,006,23,1000.00
2016,2,007,23,1000.00
2016,2,009,23,2000.00
2016,2,013,23,1000.00
2016,2,014,23,1000.00
2016,2,015,23,2000.00
2016,2,017,23,1000.00
2016,2,018,23,1000.00
2016,2,019,23,2000.00
2016,2,020,23,1000.00
2016,2,021,23,2000.00
2016,2,022,23,1000.00
2016,2,023,23,2000.00
2016,2,025,23,1000.00
2016,2,026,23,1000.00
2016,2,029,23,2000.00
2016,2,030,23,1000.00
2016,2,031,23,1000.00
2016,2,032,23,2000.00
2016,2,033,23,1000.00
2016,2,034,23,2000.00
2016,2,035,23,1000.00
2016,2,036,23,2000.00
2016,2,039,23,1000.00
2016,2,040,23,4000.00
2016,2,1700,23,7000.00
2016,2,1710,23,1000.00
2016,11,7730,4,100.00
2016,11,7800,4,5000.00
2016,11,7810,4,200.00
2016,11,7820,4,1000.00
2016,11,8710,4,300.00
2016,11,8730,4,1000.00
2016,11,8740,4,200.00
2016,11,8760,4,300.00
2016,11,8800,4,3000.00
2016,11,8810,4,1000.00
2016,11,8820,4,400.00
2016,12,006,4,400.00
2016,12,009,4,1000.00
2016,12,014,4,1000.00
2016,12,015,4,200.00
2016,12,018,4,2000.00
2016,12,019,4,400.00
2016,12,020,4,400.00
2016,12,021,4,1000.00
2016,12,022,4,1000.00
2016,12,023,4,1000.00
2016,12,024,4,400.00
2016,12,025,4,1000.00
2016,12,026,4,2000.00
2016,12,029,4,1000.00
2016,12,030,4,400.00
2016,12,031,4,1000.00
2016,12,032,4,500.00
2016,12,033,4,1000.00
2016,12,034,4,2000.00
2016,12,035,4,1000.00
2016,12,039,4,1000.00
2016,12,040,4,1000.00
2016,12,1700,4,2000.00
2016,12,1710,4,2000.00
2016,12,1720,4,1000.00
2016,12,1730,4,200.00
2016,12,1740,4,5000.00
2016,12,1750,4,1000.00
2016,12,1760,4,2000.00
2016,12,1800,4,300.00
2016,12,1810,4,3000.00
2016,12,1820,4,1000.00
2016,12,4700,4,2000.00
2016,12,4720,4,1000.00
2016,12,4730,4,1000.00
2016,12,4740,4,1000.00
2016,12,4750,4,1000.00
2016,12,4800,4,1000.00
2016,12,4810,4,1000.00
2016,12,5700,4,1000.00
2016,12,5710,4,300.00
2016,12,5720,4,1000.00
2016,12,5730,4,1000.00
2016,12,5740,4,2000.00
2016,12,5750,4,1000.00
2016,12,5760,4,2000.00
2016,12,5810,4,1000.00
2016,12,5820,4,1000.00
2016,12,6700,4,2000.00
2016,12,6740,4,2000.00
2016,12,6760,4,2000.00
2016,12,6800,4,1000.00
2016,12,6810,4,1000.00
2016,12,6820,4,3000.00
2016,12,7700,4,4000.00
2016,12,7710,4,1000.00
2016,12,7720,4,300.00
2016,12,7730,4,200.00
2016,12,7740,4,3000.00
2016,12,7750,4,300.00
2016,12,7760,4,1000.00
2016,12,7810,4,1000.00
2016,12,7820,4,100.00
2016,12,8700,4,1000.00
2016,12,8710,4,200.00
2016,12,8720,4,1000.00
2016,12,8730,4,1000.00
2016,12,8740,4,4000.00
2016,12,8750,4,3000.00
2016,12,8760,4,2000.00
2016,12,8810,4,1000.00
2016,12,8820,4,1000.00
2017,1,006,4,1000.00
2017,1,007,4,300.00
2017,1,009,4,1000.00
2017,1,013,4,400.00
2017,1,014,4,1000.00
2017,1,015,4,1000.00
2017,1,017,4,3000.00
2017,1,018,4,1000.00
2017,1,019,4,300.00
2017,1,020,4,1000.00
2017,1,021,4,1000.00
2017,1,022,4,2000.00
2017,1,023,4,500.00
2017,1,025,4,1000.00
2017,1,026,4,1000.00
2017,1,029,4,1000.00
2017,1,030,4,200.00
2017,1,031,4,1000.00
2017,1,032,4,1000.00
2017,1,033,4,1000.00
2017,1,034,4,400.00
2017,1,035,4,1000.00
2017,1,039,4,400.00
2017,1,040,4,2000.00
2017,1,1700,4,2000.00
2017,1,1710,4,300.00
2017,1,1720,4,1000.00
2017,1,1730,4,2000.00
2017,1,1740,4,3000.00
2017,1,1750,4,200.00
2017,1,1760,4,1000.00
2017,1,1800,4,2000.00
2017,1,1810,4,4000.00
2017,1,1820,4,1000.00
2019,5,036,38,20000.00
2019,5,037,38,30000.00
2019,5,038,38,20000.00
2019,5,1810,38,1000.00
2019,5,4740,38,2000.00
2019,5,4810,38,1000.00
2019,5,5700,38,1000.00
2019,5,5720,38,300.00
2019,5,5740,38,300.00
2019,5,6720,38,1000.00
2019,5,6730,38,300.00
2019,5,6800,38,14000.00
2019,5,6820,38,1000.00
2019,5,7710,38,300.00
2019,5,8740,38,2000.00
2019,5,8750,38,1000.00
2019,10,8700,23,3000.00
2019,10,8710,23,2000.00
2019,10,8720,23,4000.00
2019,10,8730,23,3000.00
2019,10,8740,23,11000.00
2019,10,8750,23,5000.00
2019,10,8760,23,4000.00
2019,10,8800,23,3000.00
2019,10,8810,23,3000.00
2019,10,8820,23,4000.00
2019,11,006,23,3000.00
2019,11,007,23,5000.00
2019,11,009,23,4000.00
2019,11,013,23,3000.00
2019,11,014,23,4000.00
2019,11,015,23,4000.00
2019,11,017,23,4000.00
2019,11,018,23,4000.00
2019,11,019,23,5000.00
2019,11,020,23,5000.00
2019,11,021,23,5000.00
2019,11,022,23,3000.00
2019,11,023,23,3000.00
2019,11,024,23,5000.00
2019,11,025,23,4000.00
2019,11,026,23,4000.00
2019,11,028,23,4000.00
2019,11,029,23,4000.00
2019,11,030,23,3000.00
2019,11,031,23,5000.00
2019,11,032,23,5000.00
2019,11,033,23,5000.00
2019,11,034,23,7000.00
2019,11,035,23,4000.00
2019,11,036,23,3000.00
2019,11,037,23,4000.00
2019,11,038,23,3000.00
2019,11,039,23,3000.00
2019,11,040,23,30000.00
2019,11,1700,23,8000.00
2019,11,1710,23,1000.00
2019,11,1720,23,3000.00
2019,11,1730,23,3000.00
2019,11,1740,23,13000.00
2019,11,1750,23,3000.00
2019,11,1760,23,4000.00
2019,11,1800,23,4000.00
2019,11,1810,23,8000.00
2019,11,1820,23,5000.00
2019,11,4700,23,2000.00
2019,11,4710,23,1000.00
2019,11,4720,23,3000.00
2019,11,4730,23,2000.00
2019,11,4740,23,8000.00
2019,11,4750,23,3000.00
2019,11,4760,23,3000.00
2019,11,4800,23,4000.00
2019,11,4810,23,4000.00
2019,11,4820,23,3000.00
2019,11,5700,23,2000.00
2019,11,5710,23,2000.00
2019,11,5720,23,3000.00
2019,11,5730,23,2000.00
2019,11,5740,23,9000.00
2019,11,5750,23,3000.00
2019,11,5760,23,3000.00
2019,11,5800,23,3000.00
2019,11,5810,23,2000.00
2019,11,5820,23,3000.00
2019,11,6700,23,3000.00
2019,11,6710,23,1000.00
2019,11,6720,23,3000.00
2019,11,6730,23,3000.00
2019,11,6740,23,10000.00
2019,11,6750,23,3000.00
2019,11,6760,23,4000.00
2019,11,6800,23,4000.00
2019,11,6810,23,3000.00
2019,11,6820,23,3000.00
2019,11,7700,23,3000.00
2019,11,7710,23,2000.00
2019,11,7720,23,3000.00
2019,11,7730,23,3000.00
2019,11,7740,23,7000.00
2019,11,7750,23,3000.00
2019,11,7760,23,4000.00
2019,11,7800,23,2000.00
2019,11,7810,23,2000.00
2019,11,7820,23,2000.00
2019,11,8700,23,3000.00
2019,11,8710,23,2000.00
2019,11,8720,23,4000.00
2019,11,8730,23,3000.00
2019,11,8740,23,11000.00
2019,11,8750,23,4000.00
2019,11,8760,23,4000.00
2019,11,8800,23,2000.00
2019,11,8810,23,3000.00
2019,11,8820,23,4000.00
2019,12,006,23,3000.00
2019,12,007,23,4000.00
2019,12,009,23,5000.00
2019,12,013,23,3000.00
2019,12,014,23,4000.00
2019,12,015,23,5000.00
2019,12,017,23,3000.00
2019,12,018,23,4000.00
2019,12,019,23,4000.00
2019,12,020,23,5000.00
2019,12,021,23,5000.00
2019,12,022,23,3000.00
2019,12,023,23,3000.00
2019,12,024,23,5000.00
2019,12,025,23,4000.00
2019,12,026,23,4000.00
2019,12,028,23,4000.00
2019,12,029,23,5000.00
2019,12,030,23,3000.00
2019,12,031,23,5000.00
2019,12,032,23,5000.00
2019,12,033,23,5000.00
2019,12,034,23,6000.00
2019,12,035,23,4000.00
2019,12,036,23,3000.00
2019,12,037,23,4000.00
2019,12,038,23,3000.00
2019,12,039,23,3000.00
2019,12,040,23,30000.00
2019,12,1700,23,8000.00
2019,12,1710,23,2000.00
2019,12,1720,23,3000.00
2019,12,1730,23,3000.00
2019,12,1740,23,11000.00
2019,12,1750,23,3000.00
2019,12,1760,23,4000.00
2019,12,1800,23,4000.00
2019,12,1810,23,7000.00
2019,12,1820,23,5000.00
2019,12,4700,23,3000.00
2019,12,4710,23,1000.00
2019,12,4720,23,3000.00
2019,12,4730,23,2000.00
2019,12,4740,23,8000.00
2019,12,4750,23,3000.00
2019,12,4760,23,3000.00
2019,12,4800,23,4000.00
2019,12,4810,23,4000.00
2019,12,4820,23,3000.00
2019,12,5700,23,3000.00
2019,12,5710,23,2000.00
2019,12,5720,23,3000.00
2019,12,5730,23,2000.00
2019,12,5740,23,8000.00
2019,12,5750,23,3000.00
2019,12,5760,23,4000.00
2019,12,5800,23,3000.00
2019,12,5810,23,2000.00
2019,12,5820,23,3000.00
2019,12,6700,23,3000.00
2019,12,6710,23,1000.00
2019,12,6720,23,3000.00
2019,12,6730,23,3000.00
2019,12,6740,23,10000.00
2019,12,6750,23,3000.00
2019,12,6760,23,4000.00
2019,12,6800,23,4000.00
2019,12,6810,23,3000.00
2019,12,6820,23,3000.00
2019,12,7700,23,3000.00
2019,12,7710,23,2000.00
2019,12,7720,23,4000.00
2019,12,7730,23,3000.00
2019,12,7740,23,7000.00
2019,12,7750,23,3000.00
2019,12,7760,23,4000.00
2019,12,7800,23,2000.00
2019,12,7810,23,2000.00
2019,12,7820,23,2000.00
2019,12,8700,23,3000.00
2019,12,8710,23,2000.00
2017,8,024,31,10000.00
2017,8,025,31,14000.00
2017,8,026,31,12000.00
2017,8,029,31,7000.00
2017,8,030,31,6000.00
2017,8,031,31,13000.00
2017,8,032,31,20000.00
2017,8,033,31,15000.00
2017,8,034,31,20000.00
2017,8,035,31,10000.00
2017,8,036,31,7000.00
2017,8,039,31,7000.00
2017,8,040,31,80000.00
2017,9,006,31,13000.00
2017,9,007,31,10000.00
2017,9,009,31,10000.00
2017,9,013,31,8000.00
2017,9,014,31,10000.00
2017,9,015,31,8000.00
2017,9,017,31,9000.00
2017,9,018,31,9000.00
2017,9,019,31,12000.00
2017,9,020,31,15000.00
2017,9,021,31,14000.00
2017,9,022,31,10000.00
2017,9,023,31,9000.00
2017,9,024,31,10000.00
2017,9,025,31,12000.00
2017,9,026,31,11000.00
2017,9,029,31,8000.00
2017,9,030,31,7000.00
2017,9,031,31,13000.00
2017,9,032,31,15000.00
2017,9,033,31,15000.00
2017,9,034,31,20000.00
2017,9,035,31,11000.00
2017,9,036,31,8000.00
2017,9,039,31,7000.00
2017,9,040,31,90000.00
2017,10,006,31,12000.00
2017,10,007,31,9000.00
2017,10,009,31,11000.00
2017,10,013,31,7000.00
2017,10,014,31,9000.00
2017,10,015,31,7000.00
2017,10,017,31,9000.00
2017,10,018,31,8000.00
2017,10,019,31,11000.00
2017,10,020,31,12000.00
2017,10,021,31,12000.00
2017,10,022,31,8000.00
2017,10,023,31,8000.00
2017,10,024,31,9000.00
2017,10,025,31,11000.00
2017,10,026,31,9000.00
2017,10,029,31,9000.00
2017,10,030,31,7000.00
2017,10,031,31,11000.00
2017,10,032,31,14000.00
2017,10,033,31,12000.00
2017,10,034,31,20000.00
2017,10,035,31,9000.00
2017,10,036,31,7000.00
2017,10,039,31,5000.00
2017,10,040,31,90000.00
2017,11,006,31,11000.00
2017,11,007,31,9000.00
2017,11,009,31,11000.00
2017,11,013,31,7000.00
2017,11,014,31,9000.00
2017,11,015,31,7000.00
2017,11,017,31,8000.00
2017,11,018,31,8000.00
2017,11,019,31,11000.00
2017,11,020,31,12000.00
2017,11,021,31,10000.00
2017,11,022,31,8000.00
2017,11,023,31,7000.00
2016,9,4740,4,100.00
2018,4,030,23,3000.00
2018,4,031,23,4000.00
2018,4,032,23,5000.00
2018,4,033,23,4000.00
2018,4,034,23,6000.00
2018,4,035,23,4000.00
2018,4,036,23,3000.00
2018,4,037,23,3000.00
2019,5,1720,32,20000.00
2019,5,1730,32,20000.00
2019,5,1740,32,70000.00
2019,5,1750,32,20000.00
2019,5,1760,32,30000.00
2019,5,1800,32,40000.00
2019,5,1810,32,20000.00
2019,5,1820,32,20000.00
2019,5,4700,32,14000.00
2019,5,4710,32,4000.00
2019,5,4720,32,13000.00
2019,5,4730,32,20000.00
2019,5,4740,32,50000.00
2019,5,4750,32,30000.00
2019,5,4760,32,20000.00
2019,5,4800,32,30000.00
2019,5,4810,32,14000.00
2019,5,4820,32,12000.00
2019,5,5700,32,20000.00
2019,5,5710,32,6000.00
2019,5,5720,32,20000.00
2019,5,5730,32,13000.00
2019,5,5740,32,50000.00
2019,5,5750,32,20000.00
2019,5,5760,32,30000.00
2019,5,5800,32,20000.00
2019,5,5810,32,7000.00
2019,5,5820,32,10000.00
2019,5,6700,32,20000.00
2019,5,6710,32,8000.00
2019,5,6720,32,20000.00
2019,5,6730,32,20000.00
